score,business,category,area,defect_bucket,evidence,website,phone,maps_url,verified_date
Hot,"Salaam muscat restaurant, سلام مسقط مطعم",Restaurant,Al Khuwair,NO_WEBSITE,no website on the Google listing,,7410 6686,https://maps.google.com/?cid=4945231793378901422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salalah Al Jadidah Health Center,Medical clinic,Salalah,NO_WEBSITE,no website on the Google listing,,23 291747,https://maps.google.com/?cid=32803713546392058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salalah luxury apartments شقق فاخرة في صلالة,Real estate,Salalah,NO_WEBSITE,no website on the Google listing,,9605 8484,https://maps.google.com/?cid=3472870477660427823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salalah Private School,Private school,Salalah,NO_WEBSITE,no website on the Google listing,,9992 5812,https://maps.google.com/?cid=6228050142760248449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salalah Safar tours,Travel & tourism,Salalah,NO_WEBSITE,no website on the Google listing,,9853 7007,https://maps.google.com/?cid=9821449641926400612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salalah Towers Travel &Tourism,Real estate,Salalah,NO_WEBSITE,no website on the Google listing,,9570 1000,https://maps.google.com/?cid=366758453547160128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salar Restaurant,Restaurant,Barka,NO_WEBSITE,no website on the Google listing,,7773 9111,https://maps.google.com/?cid=12778084555632174159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SALEM AL-SHIBLI FOR THE LAW FIRM & LEGAL CONSULTANT OFFICE,Law firm,Sohar,NO_WEBSITE,no website on the Google listing,,9588 5519,https://maps.google.com/?cid=11236618066275405616&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SALKAARA | Kerala Restaurant In Oman,Restaurant,Barka,NO_WEBSITE,no website on the Google listing,,9576 4255,https://maps.google.com/?cid=8566392330208788716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salon de Muscat,Salon,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9496 6238,https://maps.google.com/?cid=16574544233252188375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salon eyes Anoud,Salon,Barka,NO_WEBSITE,no website on the Google listing,,9226 1414,https://maps.google.com/?cid=13064307182201763136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salon luluzafar صالون لؤلؤة ظفار للتجميل,Salon,Salalah,NO_WEBSITE,no website on the Google listing,,9515 3337,https://maps.google.com/?cid=5534899714858719282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Saloon Clover longer,Salon,Sur,NO_WEBSITE,no website on the Google listing,,9784 4400,https://maps.google.com/?cid=18050251861929417274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Salwa Beauty Center,Salon,Seeb,NO_WEBSITE,no website on the Google listing,,24 536029,https://maps.google.com/?cid=13245928893658589568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SAMA TRAVEL & TOURISM,Travel & tourism,Seeb,NO_WEBSITE,no website on the Google listing,,24 548642,https://maps.google.com/?cid=10068201671240094277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Samar's Beauty Salon,Salon,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9093 3555,https://maps.google.com/?cid=11964075358342622524&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Samir Chalhoub & Partners Transport & Trading Company,Trading company,Sur,NO_WEBSITE,no website on the Google listing,,9941 1998,https://maps.google.com/?cid=10762437566897546560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sanaa Al-Elm Private School / مدرسة سناء العلم الخاصة,Private school,Seeb,NO_WEBSITE,no website on the Google listing,,24 283966,https://maps.google.com/?cid=10285707535321179166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sanaz hairstylist,Salon,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9760 5514,https://maps.google.com/?cid=6627955092124458970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sara Beauty Center مركز سارة للجمال,Salon,Seeb,NO_WEBSITE,no website on the Google listing,,9963 0001,https://maps.google.com/?cid=8576229342233028460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Saud Al Zadjali Lawyers & Consultants in Law,Law firm,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9433 3337,https://maps.google.com/?cid=6962932420671703144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Saud Bahwan Polyclinic - Al Khuwair,Medical clinic,Al Khuwair,NO_WEBSITE,no website on the Google listing,,24 476900,https://maps.google.com/?cid=17376599504647875047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sawsan al-Sham Beauty Center,Salon,Sur,NO_WEBSITE,no website on the Google listing,,9900 7259,https://maps.google.com/?cid=17013124164938819047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,School Spring Rhetoric Basic Education,Private school,Barka,NO_WEBSITE,no website on the Google listing,,26 883187,https://maps.google.com/?cid=9979621500560121930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sea Food,Restaurant,Seeb,NO_WEBSITE,no website on the Google listing,,9883 8036,https://maps.google.com/?cid=3851442029141025532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sea Shell Hyderabadi Restaurant مطعم المحار الحيدربادي,Restaurant,Ruwi,NO_WEBSITE,no website on the Google listing,,24 830990,https://maps.google.com/?cid=6746389181517453678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sea Star Restaurant,Restaurant,Salalah,NO_WEBSITE,no website on the Google listing,,9111 2307,https://maps.google.com/?cid=15466777761740761898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Secretary Dental Clinic Khuwair,Dental clinic,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9999999,https://maps.google.com/?cid=11812884652658736919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Secrets Spa,Salon,Muscat,NO_WEBSITE,no website on the Google listing,,7703 3433,https://maps.google.com/?cid=5017058038088114879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Seeb Health Center,Medical clinic,Seeb,NO_WEBSITE,no website on the Google listing,,24 424678,https://maps.google.com/?cid=7918110072783508168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Seeb Waves Restaurant,Restaurant,Seeb,NO_WEBSITE,no website on the Google listing,,7954 8458,https://maps.google.com/?cid=11889972543467522462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Seeb Waves Restaurant & Grills - Al Hail,Restaurant,Seeb,NO_WEBSITE,no website on the Google listing,,7865 7649,https://maps.google.com/?cid=13453110846232115925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Seeb Waves Restaurant & Grills - Al Khuwair,Restaurant,Seeb,NO_WEBSITE,no website on the Google listing,,7844 8881,https://maps.google.com/?cid=11595807861501075166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Seema's Beauty Parlour,Salon,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9902 4788,https://maps.google.com/?cid=11446388201348477127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sehan Car Rental سيحان لتأجير السيارات,Car rental,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9190 9018,https://maps.google.com/?cid=17267049241224452008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Selfie Thattukada 3,Restaurant,Sur,NO_WEBSITE,no website on the Google listing,,7745 4572,https://maps.google.com/?cid=12219991010524854596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Selfie Thattukada Restaurant,Restaurant,Sur,NO_WEBSITE,no website on the Google listing,,7723 2384,https://maps.google.com/?cid=12360355057783929466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Serenity beauty spa Muscat,Salon,Seeb,NO_WEBSITE,no website on the Google listing,,7722 3454,https://maps.google.com/?cid=8655404823723498073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Services & Trade Co. LLC,Contractor,Muscat,NO_WEBSITE,no website on the Google listing,,22 083000,https://maps.google.com/?cid=8238973344948481222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Seven Enterprises United | Medical Co-ordination,Medical clinic,Ruwi,NO_WEBSITE,no website on the Google listing,,9487 2001,https://maps.google.com/?cid=8433959623268693962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sham Gardens Restaurant,Restaurant,Sur,NO_WEBSITE,no website on the Google listing,,9916 0530,https://maps.google.com/?cid=17809530309802870009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Shanfari Group of Companies Head Office مجموعة شركات الشنفري - المكتب الرئيسي,Trading company,Al Khuwair,NO_WEBSITE,no website on the Google listing,,24 602710,https://maps.google.com/?cid=11499528697281745128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SHARIFA BINT MOOSA AL ZADJALI CLINIC,Medical clinic,Sohar,NO_WEBSITE,no website on the Google listing,,26 841436,https://maps.google.com/?cid=9026690872797366378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Shawathin coffeshop and cafe مقهى وقهوة شواذن,Restaurant,Nizwa,NO_WEBSITE,no website on the Google listing,,9492 9246,https://maps.google.com/?cid=8461825424420405797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SHAWATI TRAVEL & TOURISM,Travel & tourism,Sohar,NO_WEBSITE,no website on the Google listing,,7950 1162,https://maps.google.com/?cid=4844014638337205830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Shawaya Al Khaleej Restaurant,Restaurant,Barka,NO_WEBSITE,no website on the Google listing,,9315 2828,https://maps.google.com/?cid=4766660040955598012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Shiny butterfly beauty salon,Salon,Seeb,NO_WEBSITE,no website on the Google listing,,7112 6008,https://maps.google.com/?cid=13466542201443641310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Shirin's Dental Clinic,Dental clinic,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9210 6684,https://maps.google.com/?cid=1196304635367256232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SHIZIN SPA,Salon,Sohar,NO_WEBSITE,no website on the Google listing,,9388 8831,https://maps.google.com/?cid=7732322857675256294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SHYNI'S BEAUTY SALON,Salon,Barka,NO_WEBSITE,no website on the Google listing,,9592 1334,https://maps.google.com/?cid=4481688617967690121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Siham & Sana Beauty Center & Spa - Sohar,Salon,Sohar,NO_WEBSITE,no website on the Google listing,,9884 4350,https://maps.google.com/?cid=10286401258274180021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SILLA Fitness,Gym,Barka,NO_WEBSITE,no website on the Google listing,,7519 1695,https://maps.google.com/?cid=3100603601479388176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,sina dental centre spc سینا عيادة الأسنان,Dental clinic,Barka,NO_WEBSITE,no website on the Google listing,,9210 1357,https://maps.google.com/?cid=6957841059363388875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SK Company,Law firm,Muscat,NO_WEBSITE,no website on the Google listing,,9969 6164,https://maps.google.com/?cid=14013001998292197020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sky Trading & Contracting Co. LLC,Contractor,Ruwi,NO_WEBSITE,no website on the Google listing,,9464 6873,https://maps.google.com/?cid=3309570275739835610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,skybae travel and tourism,Travel & tourism,Ruwi,NO_WEBSITE,no website on the Google listing,,9536 8881,https://maps.google.com/?cid=1335878244667108869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Smart Travel & Tourism,Travel & tourism,Seeb,NO_WEBSITE,no website on the Google listing,,24 550880,https://maps.google.com/?cid=15441558945963691882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Smile Care Dental Center - Bowsher,Dental clinic,Muscat,NO_WEBSITE,no website on the Google listing,,9755 8832,https://maps.google.com/?cid=15286895598434402367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Smile Care Dintal Center (Nizwa Branch,Dental clinic,Nizwa,NO_WEBSITE,no website on the Google listing,,9111 8876,https://maps.google.com/?cid=7558290559883700805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Smile House Dental Center,Dental clinic,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9484 6148,https://maps.google.com/?cid=9156441173460590653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Smile's charm dental clinic عيادة سحر الابتسامة لطب الأسنان,Dental clinic,Muscat,NO_WEBSITE,no website on the Google listing,,9452 7172,https://maps.google.com/?cid=11074019344747019970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SNAPCY BROAST,Restaurant,Barka,NO_WEBSITE,no website on the Google listing,,7503 9859,https://maps.google.com/?cid=972434978254885152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Snowwhite Beauty center & spa | مركز بياض الثلج للتجميل,Salon,Al Khuwair,NO_WEBSITE,no website on the Google listing,,9944 6683,https://maps.google.com/?cid=15678190566845946461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar Asphalt LLC,Contractor,Sohar,NO_WEBSITE,no website on the Google listing,,24 298381,https://maps.google.com/?cid=2232082510251959426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar Beach private school,Private school,Sohar,NO_WEBSITE,no website on the Google listing,,9333 5807,https://maps.google.com/?cid=5778397610519660391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar Eye Clinic,Medical clinic,Sohar,NO_WEBSITE,no website on the Google listing,,9382 3322,https://maps.google.com/?cid=14240380774954448569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar Industrial Supplies & Trading LLC,Trading company,Al Khuwair,NO_WEBSITE,no website on the Google listing,,24 487141,https://maps.google.com/?cid=10458966403429241183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar International Distinguish Trading and Services Company,Trading company,Sohar,NO_WEBSITE,no website on the Google listing,,7977 0814,https://maps.google.com/?cid=18126497164505937461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar International Medical Center ( falaj branch ),Medical clinic,Sohar,NO_WEBSITE,no website on the Google listing,,26 850684,https://maps.google.com/?cid=9976032716675666712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar Modern Medical Centre,Medical clinic,Sohar,NO_WEBSITE,no website on the Google listing,,9091 2005,https://maps.google.com/?cid=10601291518230016780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar Restaurant,Restaurant,Sohar,NO_WEBSITE,no website on the Google listing,,24 112902,https://maps.google.com/?cid=2071587993922336179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sohar soul spa,Salon,Sohar,NO_WEBSITE,no website on the Google listing,,7752 2505,https://maps.google.com/?cid=13888560893575540710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SOMAYA BEAUTY SALON 💅 💇‍♀️ صالون سمية بيوتي,Salon,Nizwa,NO_WEBSITE,no website on the Google listing,,9566 4810,https://maps.google.com/?cid=9032895817052296233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sorouh Engineering & Contracting صروح للهندسة والمقاولات,Contractor,Salalah,NO_WEBSITE,no website on the Google listing,,9475 8045,https://maps.google.com/?cid=16025147294421682035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Spa,Salon,Barka,NO_WEBSITE,no website on the Google listing,,7760 2499,https://maps.google.com/?cid=7310526275455869156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SPICY HOTPOT 麻辣烫（Nizwa）,Restaurant,Nizwa,NO_WEBSITE,no website on the Google listing,,9554 9567,https://maps.google.com/?cid=2941631771121985285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Springdale Private School,Private school,Salalah,NO_WEBSITE,no website on the Google listing,,9669 2367,https://maps.google.com/?cid=17217712352586542014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Sprint rent a car,Car rental,Sohar,NO_WEBSITE,no website on the Google listing,,7676 0100,https://maps.google.com/?cid=1113421194760743529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,SRHR,Contractor,Al Khuwair,NO_WEBSITE,no website on the Google listing,,24 476177,https://maps.google.com/?cid=15960810490112227747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,ST LAWYERS &LEGAL,Law firm,Muscat,NO_WEBSITE,no website on the Google listing,,7720 0058,https://maps.google.com/?cid=8456862894047670190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,ST.lawfirm - مكتب سالم الشعيلي والدكتور طلال المحاربي,Law firm,Seeb,NO_WEBSITE,no website on the Google listing,,9933 9120,https://maps.google.com/?cid=1821416817578580879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Star beauty salon,Salon,Ruwi,NO_WEBSITE,no website on the Google listing,,7872 3326,https://maps.google.com/?cid=7989280558047361349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Star Clinic عيادة النجم,Medical clinic,Ruwi,NO_WEBSITE,no website on the Google listing,,24 705150,https://maps.google.com/?cid=6196892474633826077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Star House Rent a car,Car rental,Ruwi,NO_WEBSITE,no website on the Google listing,,9514 9804,https://maps.google.com/?cid=465360177190747038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Star Medical Center,Medical clinic,Barka,NO_WEBSITE,no website on the Google listing,,9626 3737,https://maps.google.com/?cid=1833568112536744175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Star Raydan Restaurant,Restaurant,Sur,NO_WEBSITE,no website on the Google listing,,7114 5117,https://maps.google.com/?cid=15450682409930524131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,STAR RESTAURANT WADI SHAB,Restaurant,Sur,NO_WEBSITE,no website on the Google listing,,9125 6085,https://maps.google.com/?cid=13447190608723471888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,STEEL GYM,Gym,Sohar,NO_WEBSITE,no website on the Google listing,,7903 3303,https://maps.google.com/?cid=3086597458213884905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Stellar Private School مدرسة المشاهير الخاصة,Private school,Muscat,NO_WEBSITE,no website on the Google listing,,9333 1056,https://maps.google.com/?cid=13286386964031161823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Strong Fitness Ladies Gym,Gym,Seeb,NO_WEBSITE,no website on the Google listing,,9336 1418,https://maps.google.com/?cid=6162245188966896637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Style fitness for ladies ستايل للياقه البدنيه للنساء,Gym,Nizwa,NO_WEBSITE,no website on the Google listing,,25 218448,https://maps.google.com/?cid=8690694508082447287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Hot,Style saloon center,Salon,Nizwa,NO_WEBSITE,no website on the Google listing,,25 411119,https://maps.google.com/?cid=2441122849157492836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
